45688,45282,1
45746,45743,1
45799,45796,1
45801,45799,1
45801,45796,1
46480,46478,1
46481,46480,1
46481,46478,1
46934,46933,1
46935,46934,1
46935,46933,1
46936,46934,1
46936,46935,1
46936,46933,1
47235,47231,1
47238,47231,1
47238,47235,1
47239,47238,1
47239,47231,1
47239,47235,1
48725,48716,1
48726,48725,1
48726,48716,1
49066,49063,1
49067,49066,1
49067,49063,1
49146,49142,1
49573,49572,1
49693,49692,1
50817,50815,1
50818,50815,1
50818,50817,1
51062,51061,1
51631,51622,1
51633,51631,1
51633,51622,1
51635,51631,1
51635,51633,1
51635,51622,1
51972,51897,1
52049,52045,1
52624,52621,1
52625,52621,1
52625,52624,1
53320,53316,1
54552,54534,1
55123,55122,1
55124,55122,1
55124,55123,1
55131,55122,1
55131,55123,1
55131,55124,1
55133,55131,1
55133,55122,1
55133,55123,1
55133,55124,1
55134,55131,1
55134,55122,1
55134,55123,1
55134,55133,1
55134,55124,1
55135,55131,1
55135,55122,1
55135,55123,1
55135,55133,1
55135,55134,1
55135,55124,1
55136,55131,1
55136,55122,1
55136,55123,1
55136,55135,1
55136,55133,1
55136,55134,1
55136,55124,1
57367,57313,1
57460,57313,1
57460,57367,1
58329,58327,1
58622,58621,1
58652,58649,1
58658,58649,1
58658,58652,1
58659,58649,1
58659,58658,1
58659,58652,1
58683,58682,1
59405,59395,1
60141,60118,1
60971,60970,1
61169,61168,1
61278,61275,1
61747,61745,1
61748,61747,1
61748,61745,1
62199,62196,1
62200,62196,1
62200,62199,1
62824,62821,1
62826,62824,1
62826,62821,1
62829,62826,1
62829,62824,1
62829,62821,1
62830,62826,1
62830,62829,1
62830,62824,1
62830,62821,1
63145,63144,1
63842,63840,1
64535,64532,1
64536,64532,1
64536,64535,1
65043,65033,1
65431,65430,1
65917,65916,1
66004,66000,1
67089,67086,1
67380,67379,1
67586,67581,1
67918,67917,1
69561,69552,1
69994,69991,1
70041,70038,1
70173,70079,1
70174,70173,1
70174,70079,1
70217,70174,1
70217,70173,1
70217,70079,1
70226,70174,1
70226,70173,1
70226,70217,1
70226,70079,1
70228,70174,1
70228,70226,1
70228,70173,1
70228,70217,1
70228,70079,1
70229,70174,1
70229,70226,1
70229,70228,1
70229,70173,1
70229,70217,1
70229,70079,1
70628,70621,1
71194,71193,1
71402,71395,1
72049,72035,1
77415,76046,1
77434,76046,1
77434,77415,1
77436,77434,1
77436,76046,1
77436,77415,1
77602,77585,1
77850,77841,1
78697,78689,1
80076,80072,1
80077,80072,1
80077,80076,1
80124,80087,1
80125,80087,1
80125,80124,1
82895,82894,1
82896,82894,1
82896,82895,1
82897,82894,1
82897,82895,1
82897,82896,1
82950,82949,1
83123,83121,1
85621,85615,1
86816,86813,1
87556,87555,1
87649,87644,1
87692,87691,1
87887,87884,1
88308,88306,1
88309,88306,1
88309,88308,1
88891,88887,1
88895,88891,1
88895,88887,1
88896,88891,1
88896,88895,1
88896,88887,1
88934,88930,1
89679,89651,1
89680,89679,1
89680,89651,1
89750,89703,1
89911,89910,1
89914,89911,1
89914,89910,1
89918,89911,1
89918,89910,1
89918,89914,1
91000,90992,1
91003,90992,1
91003,91000,1
91004,90992,1
91004,91000,1
91004,91003,1
91334,91332,1
93787,93786,1
94242,94230,1
95471,95469,1
95614,95612,1
95615,95612,1
95615,95614,1
96290,96289,1
96961,96959,1
96963,96961,1
96963,96959,1
96964,96961,1
96964,96963,1
96964,96959,1
96965,96961,1
96965,96963,1
96965,96959,1
96965,96964,1
97680,97679,1
97923,97920,1
98479,98473,1
98733,98732,1
98735,98732,1
98735,98733,1
99663,99662,1
99847,99844,1
99849,99847,1
99849,99844,1
101102,101101,1
101409,101405,1
101863,101861,1
102646,102644,1
103278,103276,1
103975,103969,1
103976,103969,1
103976,103975,1
103978,103969,1
103978,103975,1
103978,103976,1
104079,104070,1
104845,104842,1
105860,105854,1
106106,106101,1
106108,106101,1
106108,106106,1
106579,106577,1
106686,106685,1
106823,106818,1
106824,106818,1
106824,106823,1
106939,106937,1
107578,107577,1
108030,108029,1
108290,108288,1
108970,108881,1
109305,109303,1
110390,110388,1
110391,110388,1
110391,110390,1
111445,111421,1
112036,112035,1
113032,113031,1
114987,114986,1
114988,114986,1
114988,114987,1
115213,115212,1
116964,116963,1
116965,116963,1
116965,116964,1
118016,118014,1
118017,118014,1
118017,118016,1
118746,118648,1
118747,118648,1
118747,118746,1
119010,118996,1
120062,120061,1
120543,120491,1
120714,120706,1
120715,120706,1
120715,120714,1
122366,122360,1
123909,123900,1
125766,125765,1
126074,126072,1
126076,126074,1
126076,126072,1
126220,126219,1
126221,126220,1
126221,126219,1
126222,126221,1
126222,126220,1
126222,126219,1
127113,127112,1
127551,127548,1
127557,127548,1
127557,127551,1
131499,131498,1
132340,132336,1
132342,132340,1
132342,132336,1
132345,132340,1
132345,132336,1
132345,132342,1
132346,132340,1
132346,132345,1
132346,132336,1
132346,132342,1
132381,132377,1
132523,132504,1
132525,132523,1
132525,132504,1
132526,132523,1
132526,132504,1
132526,132525,1
132629,132628,1
132635,132628,1
132635,132629,1
132728,132722,1
132730,132722,1
132730,132728,1
133071,133070,1
133081,133071,1
133081,133070,1
133082,133081,1
133082,133071,1
133082,133070,1
133083,133081,1
133083,133082,1
133083,133071,1
133083,133070,1
133084,133081,1
133084,133082,1
133084,133083,1
133084,133071,1
133084,133070,1
133085,133081,1
133085,133082,1
133085,133083,1
133085,133084,1
133085,133071,1
133085,133070,1
133086,133081,1
133086,133082,1
133086,133083,1
133086,133084,1
133086,133085,1
133086,133071,1
133086,133070,1
134126,134125,1
134480,134479,1
134481,134480,1
134481,134479,1
134484,134481,1
134484,134480,1
134484,134479,1
134487,134484,1
134487,134481,1
134487,134480,1
134487,134479,1
134489,134484,1
134489,134487,1
134489,134481,1
134489,134480,1
134489,134479,1
134490,134484,1
134490,134487,1
134490,134489,1
134490,134481,1
134490,134480,1
134490,134479,1
134491,134490,1
134491,134484,1
134491,134487,1
134491,134489,1
134491,134481,1
134491,134480,1
134491,134479,1
134492,134490,1
134492,134484,1
134492,134487,1
134492,134491,1
134492,134489,1
134492,134481,1
134492,134480,1
134492,134479,1
134873,134871,1
135647,135645,1
135649,135647,1
135649,135645,1
136086,136082,1
136422,136421,1
136423,136422,1
136423,136421,1
137041,137039,1
137576,137570,1
137583,137570,1
137583,137576,1
137585,137583,1
137585,137570,1
137585,137576,1
138766,138762,1
138768,138762,1
138768,138766,1
138769,138768,1
138769,138762,1
138769,138766,1
139883,139882,1
139884,139882,1
139884,139883,1
142160,142158,1
142237,142236,1
142679,142675,1
142684,142679,1
142684,142675,1
142686,142679,1
142686,142684,1
142686,142675,1
143032,143013,1
143037,143013,1
143037,143032,1
143360,143359,1
143993,143991,1
144039,144032,1
144532,144531,1
144536,144531,1
144536,144532,1
144537,144531,1
144537,144532,1
144537,144536,1
144538,144531,1
144538,144532,1
144538,144536,1
144538,144537,1
146760,146758,1
146973,146972,1
148234,148233,1
148609,148608,1
148610,148609,1
148610,148608,1
150013,150012,1
150270,150267,1
150271,150270,1
150271,150267,1
150589,150588,1
150765,150760,1
150766,150760,1
150766,150765,1
150767,150766,1
150767,150760,1
150767,150765,1
151254,151252,1
152609,152606,1
152610,152606,1
152610,152609,1
154030,154025,1
154031,154025,1
154031,154030,1
155544,155543,1
156654,156652,1
158331,158329,1
158336,158329,1
158336,158331,1
158337,158336,1
158337,158329,1
158337,158331,1
158338,158336,1
158338,158329,1
158338,158331,1
158338,158337,1
158339,158336,1
158339,158338,1
158339,158329,1
158339,158331,1
158339,158337,1
158498,158496,1
158604,158596,1
160091,160090,1
160531,160525,1
160532,160525,1
160532,160531,1
160790,160786,1
162078,161871,1
162095,162078,1
162095,161871,1
162100,162095,1
162100,162078,1
162100,161871,1
162143,162139,1
164244,164238,1
164650,164649,1
164651,164649,1
164651,164650,1
165825,165824,1
165826,165824,1
165826,165825,1
165827,165826,1
165827,165824,1
165827,165825,1
166821,166818,1
167030,167022,1
167438,167428,1
167440,167438,1
167440,167428,1
168342,168329,1
168345,168329,1
168345,168342,1
168346,168345,1
168346,168329,1
168346,168342,1
168347,168346,1
168347,168345,1
168347,168329,1
168347,168342,1
169110,169103,1
169112,169103,1
169112,169110,1
169227,169226,1
169228,169226,1
169228,169227,1
169233,169226,1
169233,169228,1
169233,169227,1
169235,169226,1
169235,169228,1
169235,169233,1
169235,169227,1
169237,169226,1
169237,169228,1
169237,169233,1
169237,169235,1
169237,169227,1
169252,169251,1
170156,170150,1
172151,172101,1
172154,172101,1
172154,172151,1
172220,172154,1
172220,172101,1
172220,172151,1
172221,172154,1
172221,172101,1
172221,172151,1
172221,172220,1
172629,172625,1
173018,173015,1
173984,173593,1
173986,173984,1
173986,173593,1
174001,173984,1
174001,173986,1
174001,173593,1
174011,173984,1
174011,173986,1
174011,173593,1
174011,174001,1
174014,173984,1
174014,173986,1
174014,173593,1
174014,174001,1
174014,174011,1
174021,173984,1
174021,173986,1
174021,173593,1
174021,174001,1
174021,174011,1
174021,174014,1
174844,174843,1
174847,174844,1
174847,174843,1
175243,175241,1
175790,175789,1
175900,175898,1
175901,175898,1
175901,175900,1
175902,175898,1
175902,175900,1
175902,175901,1
175903,175898,1
175903,175900,1
175903,175902,1
175903,175901,1
175950,175949,1
176437,176436,1
176497,176491,1
176794,176793,1
177336,177335,1
177337,177335,1
177337,177336,1
177338,177335,1
177338,177337,1
177338,177336,1
177340,177335,1
177340,177338,1
177340,177337,1
177340,177336,1
177342,177335,1
177342,177338,1
177342,177337,1
177342,177340,1
177342,177336,1
177343,177335,1
177343,177338,1
177343,177337,1
177343,177340,1
177343,177336,1
177343,177342,1
177998,177997,1
178638,178636,1
179095,179082,1
180244,180219,1
180246,180244,1
180246,180219,1
180248,180244,1
180248,180246,1
180248,180219,1
180378,180376,1
180911,180906,1
180949,180945,1
181322,181321,1
182324,182318,1
183036,183034,1
183040,183036,1
183040,183034,1
183041,183040,1
183041,183036,1
183041,183034,1
183043,183040,1
183043,183041,1
183043,183036,1
183043,183034,1
183045,183040,1
183045,183041,1
183045,183036,1
183045,183034,1
183045,183043,1
183046,183040,1
183046,183041,1
183046,183036,1
183046,183045,1
183046,183034,1
183046,183043,1
183056,183040,1
183056,183041,1
183056,183046,1
183056,183036,1
183056,183045,1
183056,183034,1
183056,183043,1
183057,183040,1
183057,183041,1
183057,183046,1
183057,183036,1
183057,183045,1
183057,183034,1
183057,183056,1
183057,183043,1
183062,183040,1
183062,183057,1
183062,183041,1
183062,183036,1
183062,183046,1
183062,183045,1
183062,183034,1
183062,183056,1
183062,183043,1
183065,183040,1
183065,183057,1
183065,183041,1
183065,183036,1
183065,183046,1
183065,183045,1
183065,183034,1
183065,183056,1
183065,183062,1
183065,183043,1
183067,183040,1
183067,183057,1
183067,183041,1
183067,183036,1
183067,183046,1
183067,183065,1
183067,183045,1
183067,183034,1
183067,183056,1
183067,183062,1
183067,183043,1
183068,183040,1
183068,183057,1
183068,183041,1
183068,183036,1
183068,183046,1
183068,183065,1
183068,183045,1
183068,183034,1
183068,183056,1
183068,183062,1
183068,183043,1
183068,183067,1
183069,183040,1
183069,183057,1
183069,183041,1
183069,183036,1
183069,183046,1
183069,183065,1
183069,183045,1
183069,183034,1
183069,183056,1
183069,183062,1
183069,183043,1
183069,183068,1
183069,183067,1
183070,183040,1
183070,183057,1
183070,183041,1
183070,183036,1
183070,183046,1
183070,183065,1
183070,183045,1
183070,183034,1
183070,183056,1
183070,183062,1
183070,183043,1
183070,183068,1
183070,183067,1
183070,183069,1
183071,183040,1
183071,183057,1
183071,183041,1
183071,183036,1
183071,183046,1
183071,183065,1
183071,183045,1
183071,183034,1
183071,183056,1
183071,183070,1
183071,183062,1
183071,183043,1
183071,183068,1
183071,183067,1
183071,183069,1
183072,183040,1
183072,183057,1
183072,183041,1
183072,183036,1
183072,183071,1
183072,183046,1
183072,183065,1
183072,183045,1
183072,183034,1
183072,183056,1
183072,183070,1
183072,183062,1
183072,183043,1
183072,183068,1
183072,183067,1
183072,183069,1
183073,183040,1
183073,183057,1
183073,183072,1
183073,183041,1
183073,183036,1
183073,183071,1
183073,183046,1
183073,183065,1
183073,183045,1
183073,183034,1
183073,183056,1
183073,183070,1
183073,183062,1
183073,183043,1
183073,183068,1
183073,183067,1
183073,183069,1
183397,183393,1
184867,184866,1
185441,185414,1
185451,185441,1
185451,185414,1
185453,185451,1
185453,185441,1
185453,185414,1
185463,185451,1
185463,185441,1
185463,185453,1
185463,185414,1
186595,186593,1
186839,186761,1
186966,186964,1
186969,186964,1
186969,186966,1
186972,186964,1
186972,186969,1
186972,186966,1
187397,187375,1
187398,187375,1
187398,187397,1
187410,187398,1
187410,187375,1
187410,187397,1
188283,188282,1
188432,188429,1
188433,188429,1
188433,188432,1
188941,188935,1
189482,189477,1
189483,189477,1
189483,189482,1
189536,189534,1
189765,189763,1
190043,190042,1
190433,190428,1
191095,191092,1
191502,191501,1
191730,191673,1
191775,191730,1
191775,191673,1
192314,192306,1
192335,192331,1
192427,192425,1
193124,193011,1
193205,193204,1
193207,193204,1
193207,193205,1
193403,193402,1
193878,193877,1
193894,193891,1
193895,193894,1
193895,193891,1
193899,193894,1
193899,193895,1
193899,193891,1
193900,193899,1
193900,193894,1
193900,193895,1
193900,193891,1
194514,194383,1
194788,194787,1
194790,194788,1
194790,194787,1
194944,194943,1
195235,195233,1
195243,195233,1
195243,195235,1
195253,195233,1
195253,195235,1
195253,195243,1
195254,195233,1
195254,195235,1
195254,195243,1
195254,195253,1
195256,195233,1
195256,195235,1
195256,195243,1
195256,195253,1
195256,195254,1
195402,195401,1
195403,195401,1
195403,195402,1
195522,195488,1
195761,195488,1
195761,195522,1
195762,195761,1
195762,195488,1
195762,195522,1
195789,195783,1
195807,195805,1
196428,196426,1
196458,196457,1
197463,197462,1
197571,197566,1
198308,198307,1
198396,198395,1
198888,198886,1
198889,198886,1
198889,198888,1
198890,198886,1
198890,198888,1
198890,198889,1
199521,199511,1
199522,199521,1
199522,199511,1
199523,199521,1
199523,199511,1
199523,199522,1
199526,199521,1
199526,199523,1
199526,199511,1
199526,199522,1
199527,199526,1
199527,199521,1
199527,199523,1
199527,199511,1
199527,199522,1
199973,199627,1
200349,200344,1
200641,200633,1
201125,201124,1
201398,201393,1
201400,201398,1
201400,201393,1
201502,201500,1
203771,203767,1
203773,203771,1
203773,203767,1
203904,203900,1
204070,204065,1
205408,205391,1
205414,205408,1
205414,205391,1
205673,205668,1
207014,207013,1
207716,207715,1
211545,211539,1
211558,211539,1
211558,211545,1
212541,212415,1
213398,213364,1
213400,213364,1
213400,213398,1
213696,213688,1
213704,213696,1
213704,213688,1
214467,214466,1
214785,214784,1
214786,214785,1
214786,214784,1
215228,215227,1
215233,215227,1
215233,215228,1
215874,215873,1
216020,216019,1
216855,216850,1
217069,217068,1
217071,217068,1
217071,217069,1
217337,217336,1
217434,217433,1
218073,218064,1
218076,218064,1
218076,218073,1
218163,218157,1
219606,219604,1
219978,219975,1
220144,220143,1
220145,220143,1
220145,220144,1
220187,220179,1
220412,220410,1
220415,220412,1
220415,220410,1
220416,220415,1
220416,220412,1
220416,220410,1
220612,220610,1
220613,220610,1
220613,220612,1
220614,220610,1
220614,220612,1
220614,220613,1
221258,221250,1
221707,221701,1
222151,222150,1
222152,222150,1
222152,222151,1
222512,222511,1
222603,222601,1
223576,223575,1
224197,224101,1
225711,225702,1
225769,225768,1
225868,225862,1
225869,225862,1
225869,225868,1
225873,225869,1
225873,225862,1
225873,225868,1
226156,226155,1
226157,226156,1
226157,226155,1
227156,227101,1
227159,227101,1
227159,227156,1
227170,227101,1
227170,227156,1
227170,227159,1
227173,227101,1
227173,227170,1
227173,227156,1
227173,227159,1
227296,227295,1
227360,227354,1
227362,227354,1
227362,227360,1
227722,227465,1
228888,228877,1
229108,229107,1
229109,229108,1
229109,229107,1
230220,229664,1
230867,230860,1
231141,231140,1
231590,231569,1
232728,232724,1
233530,233528,1
233926,233924,1
233935,233926,1
233935,233924,1
234016,234005,1
234018,234016,1
234018,234005,1
234020,234016,1
234020,234018,1
234020,234005,1
234022,234016,1
234022,234018,1
234022,234005,1
234022,234020,1
234360,234357,1
234641,234640,1
235071,235065,1
235088,235087,1
235383,235358,1
235402,235358,1
235402,235383,1
235403,235402,1
235403,235358,1
235403,235383,1
235404,235403,1
235404,235402,1
235404,235358,1
235404,235383,1
235405,235403,1
235405,235402,1
235405,235404,1
235405,235358,1
235405,235383,1
235408,235405,1
235408,235403,1
235408,235402,1
235408,235404,1
235408,235358,1
235408,235383,1
235409,235405,1
235409,235403,1
235409,235402,1
235409,235408,1
235409,235404,1
235409,235358,1
235409,235383,1
235410,235405,1
235410,235403,1
235410,235402,1
235410,235408,1
235410,235404,1
235410,235358,1
235410,235409,1
235410,235383,1
235411,235405,1
235411,235403,1
235411,235410,1
235411,235404,1
235411,235402,1
235411,235408,1
235411,235358,1
235411,235409,1
235411,235383,1
235412,235405,1
235412,235403,1
235412,235410,1
235412,235404,1
235412,235402,1
235412,235408,1
235412,235358,1
235412,235409,1
235412,235383,1
235412,235411,1
235413,235405,1
235413,235403,1
235413,235410,1
235413,235404,1
235413,235402,1
235413,235408,1
235413,235358,1
235413,235409,1
235413,235412,1
235413,235383,1
235413,235411,1
235414,235405,1
235414,235403,1
235414,235410,1
235414,235404,1
235414,235402,1
235414,235408,1
235414,235358,1
235414,235409,1
235414,235412,1
235414,235413,1
235414,235383,1
235414,235411,1
237345,237343,1
237389,237388,1
237627,237626,1
237704,237703,1
237997,237996,1
238200,238174,1
238201,238200,1
238201,238174,1
238336,238335,1
238337,238335,1
238337,238336,1
238653,238652,1
239067,238981,1
239105,238981,1
239105,239067,1
240802,240801,1
240953,240951,1
241037,241020,1
241812,241804,1
242492,242488,1
243741,242830,1
243760,242830,1
243760,243741,1
244018,242830,1
244018,243741,1
244018,243760,1
244059,242830,1
244059,243741,1
244059,244018,1
244059,243760,1
244278,244277,1
244827,244824,1
245018,245015,1
246072,246068,1
246107,246106,1
246135,246134,1
246405,246399,1
246408,246405,1
246408,246399,1
246429,246405,1
246429,246408,1
246429,246399,1
246430,246405,1
246430,246429,1
246430,246408,1
246430,246399,1
246431,246405,1
246431,246429,1
246431,246430,1
246431,246408,1
246431,246399,1
246434,246405,1
246434,246429,1
246434,246430,1
246434,246408,1
246434,246399,1
246434,246431,1
246435,246405,1
246435,246429,1
246435,246430,1
246435,246408,1
246435,246399,1
246435,246434,1
246435,246431,1
246549,246547,1
246862,246772,1
248177,248176,1
248589,248515,1
248757,248515,1
248757,248589,1
249208,248515,1
249208,248757,1
249208,248589,1
249308,248515,1
249308,248757,1
249308,248589,1
249308,249208,1
249884,249879,1
249885,249884,1
249885,249879,1
250223,250222,1
250666,250665,1
250955,250954,1
250956,250954,1
250956,250955,1
251455,251447,1
251457,251447,1
251457,251455,1
251541,251540,1
251922,251921,1
251923,251922,1
251923,251921,1
252050,252048,1
252482,252480,1
252483,252480,1
252483,252482,1
252528,252526,1
253183,253182,1
253184,253182,1
253184,253183,1
254088,254087,1
254350,254349,1
254574,254570,1
254575,254574,1
254575,254570,1
254700,254698,1
255006,255005,1
255433,255432,1
256248,256244,1
257996,257994,1
258134,258133,1
258320,258319,1
259209,259206,1
259751,259743,1
260543,260538,1
260545,260538,1
260545,260543,1
260546,260538,1
260546,260543,1
260546,260545,1
260547,260538,1
260547,260543,1
260547,260546,1
260547,260545,1
260590,260588,1
260593,260590,1
260593,260588,1
260595,260590,1
260595,260593,1
260595,260588,1
260596,260590,1
260596,260593,1
260596,260588,1
260596,260595,1
260823,260820,1
261532,261531,1
261802,261801,1
261803,261801,1
261803,261802,1
262290,262289,1
262787,262786,1
265304,265301,1
265308,265304,1
265308,265301,1
265628,265613,1
265629,265613,1
265629,265628,1
265847,265845,1
266084,266083,1
266097,266096,1
266246,266238,1
266247,266246,1
266247,266238,1
266248,266247,1
266248,266246,1
266248,266238,1
266947,266946,1
266964,266963,1
267038,267036,1
267739,267738,1
267740,267739,1
267740,267738,1
267741,267739,1
267741,267738,1
267741,267740,1
268166,268162,1
268230,268228,1
268232,268230,1
268232,268228,1
268233,268230,1
268233,268228,1
268233,268232,1
268303,268301,1
268304,268301,1
268304,268303,1
268305,268301,1
268305,268303,1
268305,268304,1
268306,268301,1
268306,268305,1
268306,268303,1
268306,268304,1
268307,268301,1
268307,268306,1
268307,268305,1
268307,268303,1
268307,268304,1
268308,268301,1
268308,268306,1
268308,268305,1
268308,268307,1
268308,268303,1
268308,268304,1
268391,268390,1
268474,268473,1
269015,269014,1
269016,269014,1
269016,269015,1
269017,269014,1
269017,269015,1
269017,269016,1
269938,269932,1
269971,269970,1
270234,270233,1
270272,270267,1
270273,270267,1
270273,270272,1
270360,270359,1
270361,270359,1
270361,270360,1
270609,270608,1
270610,270608,1
270610,270609,1
270646,270645,1
270871,270869,1
270873,270871,1
270873,270869,1
271268,271267,1
271271,271267,1
271271,271268,1
271327,271314,1
271416,271414,1
271417,271414,1
271417,271416,1
271418,271417,1
271418,271414,1
271418,271416,1
271590,271586,1
271800,271798,1
271854,271846,1
271855,271846,1
271855,271854,1
271932,271931,1
271933,271931,1
271933,271932,1
272633,272631,1
272638,272633,1
272638,272631,1
272639,272633,1
272639,272631,1
272639,272638,1
273294,273290,1
273296,273290,1
273296,273294,1
273298,273290,1
273298,273294,1
273298,273296,1
273299,273290,1
273299,273294,1
273299,273296,1
273299,273298,1
273301,273290,1
273301,273294,1
273301,273296,1
273301,273298,1
273301,273299,1
273555,273553,1
273556,273553,1
273556,273555,1
273557,273556,1
273557,273553,1
273557,273555,1
274139,274137,1
274235,274234,1
274350,274349,1
274351,274350,1
274351,274349,1
274509,274498,1
274622,274596,1
274837,274828,1
274839,274828,1
274839,274837,1
275403,275401,1
275665,275661,1
275688,275687,1
276045,276043,1
276046,276043,1
276046,276045,1
276049,276046,1
276049,276043,1
276049,276045,1
276050,276049,1
276050,276046,1
276050,276043,1
276050,276045,1
276052,276049,1
276052,276046,1
276052,276050,1
276052,276043,1
276052,276045,1
276665,276553,1
276716,276553,1
276716,276665,1
276757,276756,1
277314,277308,1
277315,277308,1
277315,277314,1
277815,277808,1
278244,278243,1
